n,chrms,starts,ends
2765,14,76880000,77135000
2795,14,77160000,77280000
2631,14,77335000,77565000
2780,14,77595000,77770000
2647,14,77780000,78240000
2878,14,77925000,78020000
2771,14,78900000,79065000
2621,14,81410000,81685000
2672,14,81710000,81930000
2745,14,81930000,82020000
2689,14,88200000,88375000
2601,14,88380000,88845000
2670,14,88395000,88660000
2738,14,88405000,88490000
2602,14,88950000,89440000
2729,14,89125000,89340000
2619,14,89490000,90395000
2843,14,89505000,89625000
2811,14,89770000,89890000
2707,14,89895000,90240000
2852,14,89900000,89975000
2880,14,90080000,90195000
2820,14,90245000,90380000
2658,14,90400000,90720000
2827,14,90405000,90525000
2787,14,90535000,90700000
2802,14,90725000,90875000
2669,14,90865000,91225000
2610,14,91315000,91770000
2674,14,91355000,91640000
2759,14,91640000,91765000
2701,14,91780000,91890000
2650,14,91985000,92435000
2845,14,92480000,92585000
2617,14,92550000,93260000
2764,14,92605000,92925000
2789,14,92630000,92855000
2704,14,92965000,93260000
2823,14,93010000,93155000
2651,14,93155000,93260000
2816,14,93310000,93410000
2690,14,93415000,93650000
2632,14,93690000,94085000
2708,14,94115000,94375000
2682,14,94395000,94495000
2724,14,94395000,94650000
2813,14,94500000,94605000
2799,14,94880000,95025000
2697,14,95145000,95515000
2726,14,95560000,95865000
2702,14,95895000,96010000
2768,14,96025000,96245000
2810,14,96260000,96460000
2805,14,96565000,96740000
2744,14,96755000,96895000
2754,14,97045000,97220000
2862,14,97260000,97365000
2876,14,97770000,97885000
2776,14,99740000,99900000
2624,14,99945000,100400000
2723,14,99970000,100125000
2749,14,100170000,100365000
2767,14,100430000,100680000
2784,14,100705000,100850000
2742,14,100760000,100845000
2700,14,100855000,101140000
2591,14,101340000,102105000
2614,14,102160000,102805000
2705,14,102165000,102415000
2854,14,102425000,102565000
2850,14,102695000,102785000
2833,14,102830000,102985000
2853,14,102990000,103150000
2858,14,102990000,103060000
2873,14,103060000,103150000
2791,14,103155000,103385000
2867,14,103395000,103525000
2722,14,103535000,103785000
2623,14,104020000,104465000
2821,14,104030000,104180000
2847,14,104265000,104390000
2606,14,104540000,105105000
2740,14,105105000,105195000
2793,14,105220000,105295000
2703,14,105350000,105545000
2762,14,105435000,105540000
2626,14,105560000,105825000
2756,14,105560000,105650000
2645,14,105660000,105820000
2686,14,105830000,105995000
2585,14,106005000,106325000
2680,14,106875000,106995000
2884,15,22835000,23255000
2898,15,23615000,23720000
2998,15,25565000,25695000
3082,15,25955000,26190000
3171,15,26000000,26110000
2889,15,27120000,28315000
2887,15,27125000,28050000
2966,15,29415000,29750000
3169,15,29550000,29635000
2956,15,30010000,30375000
3024,15,31190000,31435000
3163,15,31270000,31405000
2977,15,31490000,31795000
3073,15,31500000,31630000
3078,15,31645000,31785000
2888,15,31830000,32445000
2900,15,32920000,33305000
3084,15,33135000,33255000
3097,15,33360000,33530000
3159,15,33425000,33520000
2945,15,33570000,34005000
2999,15,34030000,34295000
3001,15,34335000,34515000
2902,15,34520000,34665000
2895,15,34920000,35155000
2919,15,35355000,35785000
3075,15,35835000,36010000
2894,15,36025000,36680000
3004,15,36830000,37115000
3017,15,37175000,37400000
2891,15,37500000,38160000
2953,15,38280000,38685000
3023,15,38285000,38545000
2960,15,38730000,38995000
3139,15,38755000,38850000
3019,15,38850000,38985000
2955,15,39420000,39880000
2974,15,39515000,39890000
3103,15,39605000,39875000
3122,15,39965000,40065000
2921,15,40070000,40635000
3107,15,40090000,40190000
3140,15,40225000,40320000
2957,15,40310000,40570000
3015,15,40330000,40480000
2944,15,40335000,40400000
3085,15,40635000,40730000
3051,15,40800000,41100000
3181,15,40810000,40890000
3173,15,40975000,41090000
3105,15,41130000,41195000
3029,15,41190000,41520000
3162,15,41230000,41335000
3040,15,41725000,42220000
3188,15,42120000,42185000
3056,15,42265000,42360000
3100,15,42265000,42440000
3184,15,42370000,42435000
3087,15,42460000,42765000
3102,15,42780000,42955000
3055,15,42995000,43235000
3064,15,43480000,43605000
2908,15,43690000,43805000
3014,15,44185000,44365000
3069,15,44655000,44800000
3179,15,44720000,44810000
2980,15,44850000,45085000
3039,15,44945000,45045000
2971,15,45130000,45225000
3071,15,45240000,45335000
2914,15,45420000,45940000
2994,15,45445000,45700000
3151,15,45595000,45675000
2981,15,45750000,45925000
2886,15,46000000,47455000
2885,15,46095000,47430000
3068,15,47995000,48285000
3032,15,48380000,48605000
3025,15,48640000,49085000
3178,15,48795000,48935000
3008,15,49125000,49450000
3133,15,49155000,49270000
3150,15,49335000,49440000
2893,15,49510000,50445000
3145,15,50465000,50610000
2903,15,50620000,51255000
3080,15,50630000,50770000
3172,15,50865000,50950000
3021,15,50965000,51200000
3182,15,50975000,51055000
3127,15,51060000,51170000
2964,15,51425000,51705000
3044,15,51575000,51680000
2947,15,51810000,52125000
3026,15,51925000,52080000
3007,15,52255000,52445000
2978,15,52530000,53045000
3155,15,52540000,52615000
3183,15,52690000,52755000
3070,15,52860000,53035000
3148,15,52865000,52970000
2890,15,53070000,54045000
3164,15,54805000,54895000
2976,15,55480000,55735000
2952,15,55490000,55595000
3126,15,55610000,55725000
3106,15,55795000,55935000
2954,15,55800000,56160000
3050,15,55935000,56140000
2930,15,56395000,56755000
3092,15,56410000,56535000
2990,15,56540000,56735000
3129,15,56550000,56645000
3005,15,56775000,57105000
3013,15,57180000,57605000
3130,15,57205000,57425000
3114,15,57435000,57605000
3035,15,57625000,57835000
2915,15,57850000,58485000
3142,15,58035000,58160000
2983,15,58515000,59065000
3177,15,58915000,59055000
2925,15,59225000,59825000
3091,15,59245000,59430000
3058,15,59525000,59795000
3160,15,59530000,59670000
3011,15,59815000,59980000
2951,15,59985000,60620000
2968,15,60205000,60520000
2896,15,60640000,61245000
3074,15,60640000,60795000
3152,15,60800000,60880000
3010,15,60875000,61220000
2916,15,61450000,62125000
3000,15,62145000,62370000
3062,15,62400000,62605000
3063,15,62665000,63035000
3042,15,63065000,63335000
3047,15,63065000,63390000
2989,15,63405000,63750000
3112,15,63415000,63570000
3079,15,63580000,63730000
3083,15,63750000,63895000
3156,15,63900000,64035000
2973,15,64035000,64380000
3165,15,64045000,64190000
3089,15,64190000,64360000
3034,15,64380000,64455000
2943,15,64455000,64980000
2959,15,64460000,64675000
3072,15,64715000,64965000
3033,15,65010000,65285000
3115,15,65025000,65110000
3125,15,65115000,65205000
3054,15,65320000,65600000
3176,15,65325000,65425000
3086,15,65480000,65590000
3022,15,65600000,65695000
3052,15,65925000,66165000
3136,15,66045000,66140000
3020,15,66205000,66580000
3185,15,66405000,66490000
2975,15,66600000,66800000
2963,15,66865000,67160000
3003,15,67225000,67600000
3158,15,67240000,67355000
3186,15,67355000,67445000
3170,15,67620000,67730000
3043,15,67745000,68130000
2992,15,68140000,68495000
3189,15,68255000,68340000
3118,15,68345000,68470000
3146,15,68525000,68605000
2906,15,68590000,69245000
2993,15,68590000,68840000
3154,15,68850000,68965000
3048,15,69020000,69175000
2969,15,69315000,69705000
2929,15,69755000,70840000
3174,15,70265000,70390000
3053,15,70395000,70815000
2905,15,71175000,71735000
3012,15,71740000,72025000
2982,15,72110000,72465000
3161,15,72485000,72585000
2922,15,72565000,72925000
3175,15,72670000,72755000
2938,15,72765000,72870000
2907,15,72990000,73510000
2911,15,73000000,73085000
2923,15,73080000,73405000
2917,15,73575000,74040000
3031,15,73835000,74005000
3120,15,73845000,73930000
2920,15,74410000,74615000
2996,15,74440000,74530000
2987,15,74655000,74840000
3027,15,74655000,74910000
2939,15,74665000,74750000
3147,15,74840000,74905000
2984,15,74910000,75250000
3094,15,74920000,75055000
3066,15,75065000,75245000
3167,15,75125000,75230000
2934,15,75320000,75500000
3037,15,75335000,75420000
2910,15,75635000,76100000
2940,15,75650000,75975000
3111,15,75660000,75745000
3119,15,75975000,76110000
3168,15,76120000,76210000
3065,15,76245000,76445000
3096,15,76340000,76440000
3143,15,76475000,76635000
2912,15,76640000,77175000
2904,15,76840000,77160000
3149,15,77195000,77380000
2932,15,77400000,77840000
2967,15,77860000,78175000
2962,15,78230000,78555000
3016,15,78245000,78400000
3060,15,78405000,78545000
3108,15,78595000,78720000
3141,15,78730000,78855000
2991,15,78905000,79030000
3081,15,79050000,79165000
2937,15,79170000,79525000
3088,15,79170000,79315000
3104,15,79330000,79525000
3038,15,79630000,79890000
3009,15,80165000,80470000
3090,15,80180000,80290000
2924,15,80695000,81260000
3132,15,81085000,81250000
2949,15,81275000,81710000
3123,15,81275000,81400000
3113,15,81415000,81555000
3018,15,81560000,81700000
3028,15,81560000,81635000
2961,15,82380000,82585000
3041,15,82395000,82500000
2948,15,83210000,83890000
3049,15,83210000,83680000
3134,15,83520000,83660000
3045,15,83680000,83885000
2933,15,83910000,84075000
2909,15,84395000,84710000
2926,15,85120000,85350000
2958,15,85175000,85335000
3157,15,85365000,85475000
3098,15,85495000,85610000
2918,15,85820000,86130000
2913,15,85870000,86030000
3187,15,86050000,86125000
3153,15,86145000,86265000
3109,15,86270000,86395000
2995,15,86395000,86720000
2941,15,89000000,89395000
2950,15,89010000,89160000
3099,15,89165000,89250000
2988,15,89425000,89745000
3057,15,89440000,89570000
3095,15,89590000,89725000
3135,15,89785000,89875000
3077,15,89880000,90120000
3110,15,89885000,90030000
2972,15,90250000,90645000
3059,15,90280000,90435000
3093,15,90440000,90640000
3166,15,90440000,90530000
3116,15,90540000,90640000
3067,15,90670000,90835000
2946,15,90835000,91480000
3121,15,90855000,91040000
3180,15,91055000,91150000
3006,15,91170000,91475000
3117,15,91180000,91260000
3101,15,91280000,91445000
3144,15,91480000,91585000
2927,15,91595000,91825000
3128,15,92395000,92625000
2979,15,93055000,93275000
3137,15,93150000,93260000
2931,15,93325000,93570000
2935,15,93340000,93460000
2970,15,93465000,93570000
2892,15,93610000,94670000
2997,15,94700000,94870000
3030,15,96400000,96890000
3036,15,98845000,98970000
2901,15,99030000,99640000
2897,15,99040000,99790000
3076,15,99055000,99205000
3138,15,99430000,99620000
3061,15,99635000,99785000
2936,15,99795000,100300000
3131,15,99825000,99910000
3124,15,100105000,100235000
3046,15,100345000,100465000
2899,15,100470000,100950000
2928,15,100470000,100885000
3002,15,101160000,101425000
2985,15,101455000,101550000
2986,15,101590000,101820000
2942,15,101840000,102180000
2965,15,102190000,102285000
3419,16,285000,405000
3272,16,430000,700000
3412,16,455000,575000
3321,16,735000,860000
3227,16,860000,1270000
3368,16,870000,1015000
3201,16,910000,1215000
3258,16,1350000,1785000
3357,16,1355000,1470000
3268,16,1365000,1670000
3391,16,1470000,1660000
3426,16,1660000,1755000
3314,16,1880000,1995000
3206,16,2075000,2205000
3212,16,2320000,2570000
3250,16,2480000,2560000
3453,16,2920000,3015000
3365,16,3075000,3220000
3217,16,3080000,3560000
3304,16,3235000,3550000
3440,16,3555000,3680000
3231,16,3570000,4325000
3266,16,3580000,3945000
3346,16,3740000,3935000
3356,16,3830000,3930000
3330,16,3965000,4305000
3364,16,4305000,4465000
3354,16,4320000,4400000
3421,16,4400000,4465000
3242,16,4475000,5145000
3405,16,4530000,4665000
3311,16,4705000,5020000
3367,16,5150000,5285000
3218,16,8750000,8885000
3383,16,8890000,8980000
3290,16,8985000,9230000
3257,16,9265000,9700000
3243,16,9360000,9690000
3299,16,9815000,10275000
3323,16,10335000,10605000
3350,16,10610000,10830000
3319,16,10830000,11035000
3338,16,11045000,11475000
3326,16,11070000,11170000
3460,16,11185000,11265000
3445,16,11270000,11350000
3363,16,11350000,11475000
3253,16,11485000,11945000
3331,16,11485000,11765000
3389,16,11500000,11615000
3452,16,11625000,11760000
3370,16,11785000,11925000
3211,16,11980000,12185000
3267,16,12035000,12175000
3300,16,12540000,12945000
3459,16,12550000,12630000
3226,16,12980000,13955000
3431,16,13385000,13550000
3307,16,14010000,14335000
3352,16,14045000,14165000
3260,16,14385000,14630000
3401,16,14395000,14505000
3447,16,15680000,15810000
3437,16,15850000,15945000
3403,16,15965000,16130000
3207,16,16950000,17285000
3450,16,17085000,17175000
3371,16,17345000,17570000
3454,16,17570000,17675000
3190,16,17690000,18170000
3215,16,18805000,18920000
3432,16,18990000,19075000
3239,16,19075000,19530000
3362,16,19080000,19195000
3446,16,19220000,19385000
3377,16,19395000,19530000
3301,16,19565000,19905000
3417,16,19585000,19730000
3219,16,19920000,20390000
3210,16,20595000,20735000
3209,16,20780000,21120000
3411,16,20850000,20960000
3384,16,21195000,21295000
3204,16,21990000,22105000
3376,16,22110000,22200000
3286,16,22205000,22310000
3220,16,22320000,22450000
3205,16,22760000,23050000
3200,16,23100000,23565000
3292,16,23180000,23455000
3404,16,23480000,23685000
3320,16,23810000,24035000
3428,16,24060000,24230000
3372,16,24275000,24520000
3228,16,24530000,25270000
3329,16,24550000,24810000
3334,16,24935000,25270000
3420,16,24970000,25065000
3427,16,25065000,25135000
3261,16,25285000,25750000
3195,16,25780000,26820000
3279,16,27165000,27475000
3322,16,27380000,27465000
3202,16,27605000,28050000
3333,16,28115000,28240000
3223,16,28870000,28965000
3435,16,29735000,29820000
3294,16,29835000,30050000
3229,16,30430000,30665000
3423,16,30430000,30540000
3317,16,30710000,30955000
3455,16,30710000,30775000
3245,16,30960000,31470000
3355,16,30965000,31160000
3336,16,31200000,31465000
3313,16,31535000,31700000
3232,16,34170000,34390000
3197,16,34395000,34735000
3406,16,46580000,46655000
3230,16,46660000,46970000
3369,16,46720000,46865000
3324,16,46870000,46970000
3342,16,46975000,47180000
3378,16,46980000,47065000
3387,16,47070000,47175000
3252,16,47225000,47710000
3373,16,47490000,47685000
3244,16,47755000,48200000
3203,16,48265000,48595000
3254,16,48265000,48675000
3430,16,48275000,48385000
3285,16,48570000,48665000
3233,16,48710000,49390000
3262,16,49420000,49975000
3359,16,49440000,49645000
3216,16,50040000,50865000
3297,16,50050000,50400000
3379,16,50100000,50245000
3390,16,50255000,50400000
3282,16,50405000,50855000
3424,16,50410000,50570000
3456,16,50575000,50695000
3303,16,50700000,50840000
3196,16,50945000,51860000
3198,16,52185000,52950000
3288,16,53080000,53255000
3271,16,53085000,53165000
3429,16,53170000,53245000
3407,16,53260000,53355000
3347,16,53465000,53555000
3191,16,53560000,55470000
3246,16,55495000,55735000
3248,16,55960000,56375000
3332,16,56540000,56760000
3380,16,56890000,56985000
3374,16,56990000,57090000
3349,16,57095000,57280000
3375,16,57105000,57215000
3451,16,57220000,57320000
3287,16,57320000,57570000
3327,16,57335000,57455000
3418,16,57465000,57570000
3408,16,57580000,57770000
3393,16,57795000,58050000
3410,16,57930000,58035000
3448,16,58050000,58155000
3398,16,58160000,58345000
3318,16,58365000,58530000
3264,16,58540000,58795000
3296,16,58545000,58665000
3193,16,62245000,63015000
3251,16,66390000,66910000
3295,16,66420000,66650000
3381,16,66525000,66640000
3351,16,66695000,66910000
3236,16,66925000,67510000
3256,16,66970000,67225000
3353,16,67280000,67505000
3237,16,67515000,68280000
3309,16,67515000,67700000
3259,16,67695000,68275000
3310,16,67700000,68115000
3425,16,67710000,67840000
3457,16,67845000,67970000
3444,16,67985000,68100000
3396,16,68120000,68265000
3276,16,68270000,68385000
3221,16,68405000,69345000
3222,16,68405000,69175000
3388,16,68405000,68560000
3208,16,68550000,69165000
3278,16,68555000,68880000
3399,16,68575000,68715000
3328,16,68730000,68845000
3366,16,68925000,69160000
3316,16,69165000,69345000
3382,16,69225000,69320000
3443,16,69345000,69420000
3274,16,69420000,69725000
3439,16,69735000,69800000
3249,16,69810000,69975000
3360,16,70405000,70560000
3414,16,70415000,70495000
3458,16,70615000,70705000
3235,16,70715000,70830000
3339,16,71430000,71660000
3345,16,71435000,71550000
3281,16,71750000,72005000
3433,16,72040000,72135000
3265,16,72145000,72505000
3306,16,72530000,72825000
3340,16,72535000,72710000
3397,16,72890000,73100000
3213,16,74490000,74695000
3225,16,74730000,75185000
3348,16,74735000,74910000
3312,16,75020000,75155000
3275,16,75230000,75435000
3335,16,75490000,75685000
3416,16,75585000,75680000
3305,16,75685000,75810000
3192,16,75810000,77225000
3255,16,77250000,77635000
3234,16,77685000,78050000
3344,16,78145000,78290000
3402,16,78725000,78815000
3449,16,78945000,79050000
3199,16,79665000,80530000
3284,16,80560000,80870000
3400,16,81035000,81140000
3298,16,81045000,81350000
3224,16,81350000,81935000
3269,16,81400000,81765000
3392,16,81650000,81760000
3289,16,81770000,81925000
3270,16,81985000,82270000
3385,16,82660000,82810000
3434,16,83845000,83945000
3241,16,83935000,84535000
3291,16,83955000,84240000
3415,16,83985000,84095000
3343,16,84110000,84225000
3361,16,84265000,84525000
3293,16,84535000,84785000
3315,16,84540000,84655000
3341,16,84660000,84780000
3325,16,84790000,85015000
3442,16,85025000,85135000
3247,16,85125000,85805000
3422,16,85150000,85290000
3263,16,85445000,85770000
3337,16,85465000,85655000
3386,16,85675000,85815000
3441,16,85680000,85765000
3308,16,85845000,86055000
3273,16,86085000,86570000
3240,16,86585000,87325000
3358,16,87340000,87430000
3280,16,87425000,87795000
3302,16,87430000,87730000
3413,16,87720000,87800000
3277,16,87805000,87960000
3194,16,87990000,88390000
3214,16,88490000,88635000
3395,16,88775000,88870000
3238,16,88880000,89285000
3436,16,88880000,88995000
3283,16,89370000,89625000
3438,16,89630000,89750000
3394,16,89765000,89940000
3409,16,89770000,89880000
3864,17,605000,690000
3676,17,700000,895000
3523,17,1000000,1465000
3534,17,1005000,1555000
3713,17,1010000,1135000
3527,17,1105000,1555000
3717,17,1165000,1245000
3608,17,1245000,1550000
3756,17,1255000,1420000
3597,17,1465000,1550000
3486,17,1555000,2270000
3836,17,1555000,1620000
3585,17,1565000,1935000
3719,17,1620000,1775000
3694,17,1800000,1935000
3612,17,1955000,2205000
3840,17,2245000,2340000
3581,17,2320000,2615000
3871,17,2415000,2495000
3509,17,2670000,2945000
3464,17,2975000,3405000
3830,17,3430000,3565000
3556,17,3570000,4040000
3704,17,3575000,3750000
3721,17,3755000,4000000
3677,17,4100000,4320000
3767,17,4190000,4320000
3671,17,4330000,4565000
3799,17,4330000,4455000
3846,17,4470000,4570000
3726,17,4610000,4805000
3785,17,4810000,4980000
3574,17,4980000,5385000
3743,17,4980000,5090000
3633,17,5095000,5370000
3609,17,5145000,5345000
3843,17,5390000,5480000
3496,17,5485000,6340000
3752,17,5490000,5615000
3471,17,5660000,6205000
3468,17,5680000,6330000
3779,17,6355000,6550000
3568,17,6560000,6920000
3603,17,6750000,6925000
3591,17,6810000,6915000
3569,17,6940000,7100000
3814,17,7130000,7255000
3558,17,7145000,7520000
3865,17,7255000,7340000
3746,17,7390000,7475000
3780,17,7505000,7600000
3555,17,7615000,7975000
3827,17,7620000,7715000
3850,17,7815000,7895000
3657,17,8020000,8215000
3565,17,8295000,8650000
3613,17,8695000,8910000
3640,17,8800000,8905000
3535,17,8935000,9480000
3668,17,9195000,9465000
3564,17,9825000,10190000
3825,17,9880000,9965000
3630,17,10250000,10520000
3596,17,10530000,10765000
3831,17,10530000,10630000
3761,17,10635000,10765000
3466,17,10795000,11840000
3627,17,11885000,12055000
3542,17,12145000,12575000
3763,17,12275000,12450000
3620,17,12660000,12925000
3462,17,13115000,15115000
3467,17,14265000,14850000
3469,17,15130000,15415000
3768,17,15920000,16100000
3729,17,16260000,16345000
3771,17,16350000,16430000
3521,17,16440000,16560000
3490,17,16810000,17225000
3623,17,16815000,16905000
3533,17,16900000,17220000
3687,17,17245000,17560000
3795,17,17250000,17370000
3774,17,17390000,17555000
3637,17,17570000,17955000
3748,17,17570000,17775000
3732,17,17580000,17685000
3869,17,18030000,18120000
3528,17,18750000,18845000
3488,17,19135000,19255000
3494,17,19140000,19385000
3754,17,19265000,19375000
3621,17,19415000,19680000
3682,17,19885000,20020000
3461,17,20460000,20780000
3800,17,20810000,20905000
3605,17,20915000,21175000
3714,17,20925000,21020000
3757,17,21020000,21175000
3500,17,21195000,21455000
3463,17,21700000,22220000
3480,17,25515000,25980000
3616,17,25540000,25680000
3823,17,25700000,25780000
3702,17,25780000,25925000
3735,17,25985000,26080000
3501,17,26085000,26660000
3641,17,26100000,26220000
3554,17,26220000,26655000
3832,17,26235000,26360000
3841,17,26370000,26465000
3745,17,26695000,26880000
3736,17,26805000,26880000
3809,17,26905000,27045000
3498,17,26970000,27290000
3759,17,26970000,27045000
3654,17,27050000,27275000
3661,17,27280000,27450000
3753,17,27460000,27620000
3693,17,27695000,27890000
3536,17,27925000,28420000
3624,17,27960000,28115000
3553,17,28120000,28350000
3707,17,28130000,28260000
3649,17,28350000,28425000
3655,17,28430000,28665000
3510,17,28805000,29060000
3672,17,29060000,29155000
3525,17,29185000,29705000
3847,17,29230000,29310000
3511,17,29295000,29635000
3699,17,29335000,29545000
3852,17,29420000,29545000
3802,17,29555000,29705000
3519,17,29715000,30185000
3606,17,29735000,29865000
3588,17,29890000,30175000
3738,17,30550000,30665000
3815,17,30675000,30775000
3483,17,30770000,31330000
3543,17,30775000,31090000
3679,17,30800000,30945000
3487,17,31090000,31330000
3520,17,31105000,31250000
3506,17,31360000,32080000
3775,17,31850000,32005000
3532,17,32095000,32485000
3497,17,32515000,32700000
3548,17,32735000,33265000
3837,17,32745000,32850000
3575,17,33305000,33450000
3629,17,33635000,33870000
3711,17,33915000,34080000
3817,17,34165000,34280000
3507,17,34175000,34490000
3512,17,34285000,34490000
3762,17,34300000,34400000
3478,17,34955000,35440000
3530,17,34965000,35300000
3849,17,35305000,35400000
3867,17,35770000,35850000
3842,17,35870000,35970000
3473,17,36005000,36220000
3766,17,36480000,36575000
3688,17,36575000,36650000
3747,17,36695000,36830000
3670,17,36830000,36910000
3550,17,36910000,37355000
3859,17,36910000,37030000
3685,17,37130000,37315000
3839,17,37220000,37310000
3819,17,37420000,37555000
3764,17,37695000,37910000
3868,17,37695000,37780000
3561,17,37760000,38165000
3829,17,37785000,37910000
3765,17,37910000,38025000
3783,17,37910000,38140000
3812,17,38025000,38135000
3678,17,38140000,38450000
3777,17,38140000,38345000
3820,17,38350000,38445000
3686,17,38515000,38700000
3801,17,38590000,38695000
3636,17,38700000,38780000
3742,17,38780000,38960000
3660,17,39695000,39825000
3727,17,39845000,40070000
3481,17,40075000,40690000
3701,17,40110000,40285000
3792,17,40175000,40270000
3858,17,40345000,40450000
3631,17,40440000,40690000
3589,17,40465000,40560000
3663,17,40570000,40685000
3570,17,40690000,41150000
3680,17,40705000,40930000
3639,17,40715000,40840000
3860,17,40855000,40950000
3787,17,40985000,41115000
3720,17,41170000,41380000
3541,17,41450000,41870000
3583,17,41465000,41565000
3600,17,41595000,41865000
3652,17,41655000,41755000
3587,17,41760000,41855000
3807,17,41955000,42085000
3586,17,42280000,42425000
3642,17,42455000,42790000
3796,17,42460000,42590000
3789,17,42605000,42755000
3576,17,42830000,43215000
3681,17,42840000,42965000
3665,17,42975000,43210000
3808,17,42980000,43100000
3669,17,43210000,43285000
3595,17,43355000,43470000
3479,17,43715000,43945000
3508,17,44075000,44370000
3835,17,44165000,44270000
3465,17,44780000,45090000
3628,17,45180000,45260000
3505,17,45210000,45425000
3659,17,45280000,45400000
3689,17,45740000,45900000
3635,17,45905000,45975000
3760,17,45905000,46100000
3797,17,46035000,46100000
3805,17,46100000,46215000
3617,17,46410000,46675000
3826,17,46425000,46545000
3650,17,46560000,46670000
3578,17,46720000,46970000
3551,17,46725000,47120000
3645,17,46735000,46875000
3866,17,46795000,46870000
3607,17,46875000,46970000
3861,17,47025000,47125000
3590,17,47380000,47485000
3708,17,47495000,47640000
3601,17,47640000,47885000
3698,17,47645000,47775000
3733,17,47780000,47870000
3602,17,47925000,48170000
3646,17,47930000,48080000
3712,17,48085000,48175000
3563,17,48235000,48425000
3862,17,48430000,48555000
3751,17,48555000,48785000
3863,17,48710000,48775000
3709,17,48840000,49050000
3725,17,48850000,48930000
3705,17,48930000,49040000
3513,17,49055000,49310000
3692,17,49060000,49235000
3730,17,49245000,49355000
3560,17,49380000,49655000
3540,17,49390000,49740000
3514,17,49815000,50255000
3544,17,53045000,53395000
3615,17,53470000,53580000
3582,17,53600000,53855000
3626,17,53600000,53700000
3577,17,54640000,54855000
3562,17,54880000,55170000
3584,17,54890000,55040000
3828,17,55085000,55170000
3531,17,55190000,55835000
3786,17,55205000,55320000
3662,17,55320000,55635000
3794,17,55320000,55520000
3539,17,55915000,56225000
3634,17,55925000,56080000
3656,17,56085000,56250000
3818,17,56085000,56195000
3572,17,56295000,56580000
3524,17,56595000,57130000
3793,17,56595000,56785000
3644,17,56805000,57085000
3845,17,57300000,57385000
3690,17,57390000,57520000
3547,17,57825000,57940000
3477,17,58210000,58515000
3838,17,58375000,58470000
3684,17,58520000,58735000
3538,17,58780000,59045000
3549,17,59065000,59460000
3673,17,59475000,59675000
3484,17,59690000,60205000
3695,17,59710000,59920000
3618,17,59945000,60195000
3522,17,60485000,60705000
3593,17,60755000,61065000
3598,17,61125000,61470000
3674,17,61485000,61695000
3710,17,61495000,61565000
3848,17,61700000,61775000
3734,17,61775000,61920000
3739,17,61840000,61920000
3474,17,61935000,62375000
3515,17,61950000,62225000
3625,17,61975000,62095000
3632,17,62105000,62220000
3482,17,62230000,62375000
3476,17,62500000,62655000
3499,17,62955000,63210000
3526,17,62960000,63055000
3740,17,63110000,63205000
3489,17,63225000,64170000
3651,17,63235000,63555000
3559,17,64195000,64680000
3619,17,64710000,65080000
3781,17,64720000,64900000
3706,17,65090000,65345000
3664,17,65360000,65710000
3594,17,65370000,65475000
3703,17,65715000,65960000
3491,17,66030000,66510000
3821,17,66035000,66160000
3810,17,66165000,66260000
3475,17,66255000,66460000
3610,17,66285000,66380000
3666,17,66525000,66750000
3493,17,66760000,67255000
3675,17,66770000,66955000
3599,17,67005000,67240000
3573,17,67315000,67535000
3855,17,67325000,67410000
3788,17,67410000,67520000
3495,17,67560000,68125000
3516,17,68160000,68540000
3724,17,69845000,70120000
3691,17,70120000,70540000
3776,17,70415000,70535000
3822,17,70550000,70720000
3537,17,70720000,71190000
3778,17,70980000,71160000
3566,17,71230000,71380000
3545,17,71410000,72185000
3653,17,71415000,71725000
3552,17,72195000,72740000
3529,17,72200000,72865000
3741,17,72200000,72285000
3614,17,72220000,72630000
3571,17,72270000,72615000
3854,17,72290000,72365000
3700,17,72360000,72530000
3769,17,72365000,72460000
3816,17,72645000,72735000
3804,17,72780000,72870000
3504,17,72955000,73775000
3723,17,73030000,73220000
3622,17,73275000,73410000
3772,17,73415000,73515000
3790,17,73415000,73585000
3857,17,73515000,73590000
3658,17,73605000,73755000
3715,17,73760000,73855000
3470,17,73855000,74720000
3502,17,73860000,74510000
3716,17,73885000,74065000
3758,17,73900000,74010000
3648,17,74110000,74280000
3567,17,74180000,74270000
3643,17,74290000,74400000
3697,17,74445000,74520000
3782,17,74515000,74720000
3517,17,74735000,75305000
3638,17,74860000,75065000
3592,17,75090000,75245000
3824,17,75140000,75215000
3611,17,75320000,75505000
3647,17,75415000,75495000
3580,17,75520000,76015000
3773,17,75530000,75745000
3737,17,75760000,76005000
3546,17,76070000,76430000
3604,17,76080000,76245000
3722,17,76255000,76430000
3803,17,76255000,76370000
3492,17,76435000,76975000
3557,17,76440000,76840000
3798,17,76490000,76670000
3718,17,76685000,76780000
3683,17,76845000,76980000
3853,17,77005000,77085000
3472,17,77190000,77395000
3503,17,77700000,77975000
3813,17,77820000,77965000
3696,17,78060000,78380000
3844,17,78165000,78240000
3791,17,78250000,78375000
3579,17,78390000,78965000
3811,17,78390000,78550000
3770,17,78825000,78960000
3870,17,78835000,78905000
3750,17,78980000,79085000
3485,17,78995000,79480000
3833,17,79095000,79205000
3667,17,79225000,79455000
3851,17,79290000,79390000
3728,17,79480000,79605000
3518,17,79895000,80155000
3784,17,79895000,79985000
3731,17,79985000,80150000
3834,17,80190000,80285000
3755,17,80295000,80390000
3806,17,80405000,80520000
